105.56927946209908,103.84579920768738
115.13516344970321,106.73725028706394
124.70337736504644,109.62940562671429
134.2775134092035,112.52335103048972
142.5122480392456,116.18820714950562
139.51862114667892,125.70770248770714
135.2695426940918,134.74884605407715
129.58705991506577,142.9773029088974
122.49732206761837,150.008102029562
114.18228619918227,155.51845576614141
104.93950170278549,159.32105314731598
95.18454002961516,161.45311728864908
85.23608865961432,162.34667430073023
75.22502446174622,162.34195685386658
65.25844985246658,161.56834071874619
55.42467923462391,159.8202478736639
45.90204173326492,156.78223556280136
37.11517292261124,152.08097118139267
29.4211806692183,145.70901733264327
22.90545615926385,138.1315144561231
17.499527290463448,129.7249311953783
13.515168383717537,120.57773335278034
10.92066603899002,110.9171226620674
9.519241333007812,101.01838684082031
9.093752458691597,91.02499170601368
9.508048773743212,81.04662385117263
10.879162640310824,71.14330118428916
13.405846581794322,61.47977064084262
17.282718658447266,52.27549362182617
22.62843045964837,43.83374322578311
29.393315982073545,36.47882666066289
37.35215191170573,30.46130995824933
46.253507774323225,25.907664705067873
55.74750086199492,22.80622034985572
65.56856923084706,20.991413031704724
75.54768995940685,20.257361248135567
85.52728015556931,20.419244408607483
95.47024426236749,21.52011740207672
105.19952831044793,23.829649567604065
114.41097790002823,27.65928077697754
122.67281677946448,33.2535246014595
129.6476354598999,40.40644836425781
135.23503182828426,48.68522381782532
139.544677734375,57.70703125
137.1852936266223,63.92181904307654
127.42512949474622,66.09345556241897
117.66629110928625,68.26479710318381
107.89339089381974,70.43926740112511
101.88055729866028,65.71454381942749
95.8828125,57.8125
87.17405891418457,53.051185607910156
77.2705192565918,52.07822608947754
67.64096134901047,54.506652265787125
59.78121829032898,60.56585657596588
54.70815396308899,69.12203824520111
52.390706062316895,78.83245992660522
51.67241406440735,88.7982486486435
51.900146484375,98.79095458984375
53.123975694179535,108.71742378175257
56.148433685302734,118.21495723724365
62.47933387756348,125.83962273597717
71.5152039527893,129.9006615281105
81.47021381556988,130.42146435379982
91.0687415599823,127.85563898086548
98.48025114834309,121.29124337434769
103.08722930029035,112.44249255955219
156.18750022910535,110.49443829082884
156.98352563381195,100.54775263369083
159.5657958984375,90.90382385253906
164.0656303167343,81.99263300001621
170.31273946166039,74.19259474053979
177.94549968838692,67.77178718149662
186.72688034176826,63.006574645638466
196.23194224387407,59.96713579073548
206.1190725043416,58.465474251657724
216.10762866586447,58.232656022533774
226.06296446174383,59.10288197360933
235.8052999600768,61.299374451860785
245.036801956594,65.10606405697763
253.32000195980072,70.67808112502098
260.22450714558363,77.88068818300962
265.49919401854277,86.35900979489088
268.89342223852873,95.74796801060438
270.4207810163498,105.62127673625946
270.31885120645165,115.61428387835622
